gene,score
PCDH19_RNA,0.04847775027155876
NDP_RNA,0.04840363189578056
GOLGA5_RNA,0.04834476485848427
PXK_RNA,0.048341814428567886
NBAS_RNA,0.0483306385576725
MRPL4_RNA,0.048321500420570374
SETD5_RNA,0.04829828068614006
CX3CR1_RNA,0.0482647642493248
IL17RD_RNA,0.04824499785900116
ABHD4_RNA,0.048231881111860275
DENND5B_RNA,0.048217467963695526
CD53_RNA,0.048195239156484604
SLC25A23_RNA,0.048119399696588516
ITFG2_RNA,0.048078425228595734
ARRDC1_RNA,0.048076823353767395
LAT2_RNA,0.04799133911728859
PPP1R13B_RNA,0.0479772686958313
ABI1_RNA,0.04795977473258972
LRSAM1_RNA,0.04795148968696594
HMG20B_RNA,0.04793216660618782
C1RL_RNA,0.047894321382045746
ADAMTS13_RNA,0.0478888675570488
PNPT1_RNA,0.047870758920907974
TEX2_RNA,0.047863949090242386
IKZF4_RNA,0.047850172966718674
CYFIP1_RNA,0.04778386652469635
COPG2_RNA,0.04773138090968132
EXT1_RNA,0.047730207443237305
ZNF862_RNA,0.04766138270497322
RGS7BP_RNA,0.04759880527853966
UNC50_RNA,0.047559335827827454
MTMR14_RNA,0.047542721033096313
PEX5_RNA,0.04746351018548012
NEIL1_RNA,0.04741532355546951
PTPN6_RNA,0.047385044395923615
SLTM_RNA,0.04736413061618805
CTH_RNA,0.047359492629766464
REEP6_RNA,0.04735380411148071
EHMT2_RNA,0.04733039438724518
AKAP3_RNA,0.0472961962223053
RPS19_RNA,0.04728733375668526
ETV1_RNA,0.04724542051553726
DPP8_RNA,0.04723726958036423
STMN3_RNA,0.047235727310180664
PDE1B_RNA,0.0472041517496109
WIPI2_RNA,0.047197312116622925
MEGF9_RNA,0.04719420522451401
ZNF3_RNA,0.04715510830283165
NLK_RNA,0.047141171991825104
LRFN1_RNA,0.047137171030044556
NCF4_RNA,0.047120075672864914
USP50_RNA,0.0471171960234642
GAB2_RNA,0.04711473360657692
FAM78A_RNA,0.04709240049123764
SLC11A2_RNA,0.047088056802749634
WDFY3_RNA,0.04707719758152962
FMN2_RNA,0.047076351940631866
ORMDL3_RNA,0.04706782102584839
IL16_RNA,0.04704107344150543
MYH7B_RNA,0.04699638485908508
SMTNL1_RNA,0.04698710888624191
