ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,Factor,Method,factor,neglog10_padj,Term
GO:0070286,axonemal dynein complex assembly,20,0.6718265660786796,2.146752060568486,1.1196675951112566e-4,0.04217647872334714,NA,2476,"tags=55%, list=16%, signal=46%",85478/27285/64446/55036/27019/146754/1767/65999/54970/6674/11188,gfa_rna_gsea_f15,GFA,F15,1.3749296819425862,axonemal dynein complex assembly
GO:0001578,microtubule bundle formation,86,0.49984902418839405,2.142053366236381,6.026190228100264e-8,8.507869489177786e-5,NA,2109,"tags=41%, list=14%, signal=35%",85478/27285/64446/57701/10233/50487/54768/79582/55036/644890/6683/221421/57639/345895/79925/23059/2302/254050/4131/27019/10634/146754/1767/55329/4926/89765/65999/23332/8086/54970/25876/7756/84217/6674/25809,gfa_rna_gsea_f15,GFA,F15,4.070179180800885,microtubule bundle formation
GO:0010460,positive regulation of heart rate,23,-0.6677954123921637,-2.0508056468799936,6.840847619134743e-5,0.03046715563825252,NA,2871,"tags=43%, list=19%, signal=35%",133/3270/79924/6870/54795/153/5144/2643/148/5770,gfa_rna_gsea_f15,GFA,F15,1.5161680888778182,positive regulation of heart rate
GO:0003009,skeletal muscle contraction,43,-0.5527749594253581,-1.982098141923339,7.058307296389125e-5,0.03046715563825252,NA,2945,"tags=40%, list=20%, signal=32%",7135/7137/7125/1760/487/3320/4625/3164/7134/1756/1144/3759/844/7138/1134/6769/6329,gfa_rna_gsea_f15,GFA,F15,1.5161680888778182,skeletal muscle contraction
GO:0061512,protein localization to cilium,61,0.4801964742038135,1.967921567659453,7.077155781243328e-5,0.03046715563825252,NA,4110,"tags=54%, list=27%, signal=39%",29887/225689/261734/90410/84314/8766/317662/9135/6094/9742/79867/27241/7275/199221/9696/585/51304/55812/55704/403/8701/7289/10938/2665/51364/7288/54585/57545/56623/7287/117177/285331/51382,gfa_rna_gsea_f15,GFA,F15,1.5161680888778182,protein localization to cilium
GO:0006261,DNA-templated DNA replication,133,-0.4269720558660513,-1.849491710225874,3.2137413764862156e-5,0.02328403785633837,NA,3758,"tags=41%, list=25%, signal=31%",55218/5425/51053/5426/10721/10269/4176/84296/604/51659/25939/5558/990/57418/4174/11169/5981/91603/1017/146956/672/3978/6240/5985/11073/144455/10498/84083/8317/10293/9837/26271/58525/5424/353497/4171/4173/55159/79075/81620/5976/5557/64785/5932/4683/64863/5984/5427/84515/898/9093/5442/5111/997,gfa_rna_gsea_f15,GFA,F15,1.6329417032891715,DNA-templated DNA replication
GO:0060271,cilium assembly,279,0.35207351885717786,1.8045423702189547,8.469755589027163e-8,8.507869489177786e-5,NA,2782,"tags=32%, list=19%, signal=26%",29887/225689/23268/8100/22954/79140/85478/152206/27285/64446/90410/9851/4117/27077/83659/84314/8766/317662/63917/80210/375189/10233/50487/79734/54768/79582/116840/55036/9742/27185/150483/79867/644890/27241/7802/221421/57639/345895/79925/23059/4957/170690/2302/254050/84747/83547/27019/51524/4851/146754/1767/55329/199221/9696/89765/22897/25776/65999/23386/6103/55717/585/55081/54935/54970/25876/84217/55742/6674/10464/9001/26160/25809/6102/344022/85302/55704/79770/283232/11188/10806/28981/403/8556/26146/123016/57489/55835,gfa_rna_gsea_f15,GFA,F15,4.070179180800885,cilium assembly
GO:0035195,miRNA-mediated post-transcriptional gene silencing,215,-0.5659952350883517,-2.719133971862965,1e-10,1.5067500000000004e-7,NA,2743,"tags=50%, list=18%, signal=42%",693180/8087/407023/406929/407034/693182/27327/406997/407029/693186/693175/3569/724026/407031/693213/693121/574450/9337/100126333/407975/442919/442910/100302250/406961/574452/57472/7073/406959/442907/693209/100126308/406958/4204/406911/664616/100126296/693190/406882/693203/407054/406946/100126343/574435/406969/406885/406893/768212/406963/407046/100126318/574508/1981/619556/407021/574408/407037/407007/406932/406913/494332/406973/494330/407015/407053/442892/693159/407019/100126315/406995/693211/406890/693228/100126331/652/406937/406889/406919/406903/574413/724024/574453/494337/407017/407039/100126345/406987/442903/768217/407036/7538/100126327/407030/100302287/724031/407011/494326/406955/574447/407051/574454/406966/442905/100126335/574433/406943/574434/407006/574506,gfa_rna_gsea_f2,GFA,F2,6.821958799860051,miRNA-mediated post-transcriptional gene silencing
GO:0035194,regulatory ncRNA-mediated post-transcriptional gene silencing,225,-0.5394904779980505,-2.5951149889536316,1e-10,1.5067500000000004e-7,NA,2743,"tags=48%, list=18%, signal=40%",693180/8087/407023/406929/407034/693182/27327/406997/407029/693186/693175/3569/724026/407031/693213/693121/574450/9337/100126333/407975/442919/442910/100302250/406961/574452/57472/7073/406959/442907/693209/100126308/406958/4204/406911/664616/100126296/693190/406882/693203/407054/406946/100126343/574435/406969/406885/406893/768212/406963/407046/100126318/574508/1981/619556/407021/574408/407037/407007/406932/406913/494332/406973/494330/407015/407053/442892/693159/407019/100126315/406995/693211/406890/693228/100126331/652/406937/406889/406919/406903/574413/724024/574453/494337/407017/407039/100126345/406987/442903/768217/407036/7538/100126327/407030/100302287/724031/407011/494326/406955/574447/407051/574454/406966/442905/100126335/574433/406943/574434/407006/574506,gfa_rna_gsea_f2,GFA,F2,6.821958799860051,regulatory ncRNA-mediated post-transcriptional gene silencing
GO:0016441,post-transcriptional gene silencing,229,-0.535034517696961,-2.577271602548176,1e-10,1.5067500000000004e-7,NA,2743,"tags=47%, list=18%, signal=39%",693180/8087/407023/406929/407034/693182/27327/406997/407029/693186/693175/3569/724026/407031/693213/693121/574450/9337/100126333/407975/442919/442910/100302250/406961/574452/57472/7073/406959/442907/693209/100126308/406958/4204/406911/664616/100126296/693190/406882/693203/407054/406946/100126343/574435/406969/406885/406893/768212/406963/407046/100126318/574508/1981/619556/407021/574408/407037/407007/406932/406913/494332/406973/494330/407015/407053/442892/693159/407019/100126315/406995/693211/406890/693228/100126331/652/406937/406889/406919/406903/574413/724024/574453/494337/407017/407039/100126345/406987/442903/768217/407036/7538/100126327/407030/100302287/724031/407011/494326/406955/574447/407051/574454/406966/442905/100126335/574433/406943/574434/407006/574506,gfa_rna_gsea_f2,GFA,F2,6.821958799860051,post-transcriptional gene silencing
GO:0031047,regulatory ncRNA-mediated gene silencing,273,-0.4910019308734776,-2.4234865555286285,1e-10,1.5067500000000004e-7,NA,2743,"tags=41%, list=18%, signal=34%",693180/8087/407023/406929/407034/693182/3181/27327/406997/407029/693186/693175/3569/724026/407031/56165/693213/693121/574450/9337/100126333/407975/442919/442910/100302250/406961/574452/57472/7073/406959/442907/693209/100126308/23013/406958/4204/406911/664616/100126296/693190/406882/693203/440822/407054/406946/100126343/574435/406969/406885/406893/768212/406963/407046/100126318/574508/1981/619556/407021/574408/407037/407007/406932/406913/494332/406973/494330/407015/407053/442892/693159/407019/100126315/406995/693211/406890/693228/100126331/652/406937/406889/406919/406903/574413/724024/1655/574453/494337/407017/407039/100126345/406987/442903/768217/407036/7538/100126327/407030/100302287/724031/407011/494326/406955/574447/407051/574454/406966/442905/100126335/574433/406943/574434/407006/574506,gfa_rna_gsea_f2,GFA,F2,6.821958799860051,regulatory ncRNA-mediated gene silencing
GO:0035279,miRNA-mediated gene silencing by mRNA destabilization,42,-0.6644425827857341,-2.4080002061095738,4.3481148598044454e-8,5.241217652008279e-5,NA,2034,"tags=57%, list=14%, signal=50%",9337/100126333/406961/57472/406911/407054/406885/407046/574408/407037/406932/407053/407019/100126315/406937/406919/574453/407017/406987/407030/406955/406966/442905/100126335,gfa_rna_gsea_f2,GFA,F2,4.280567804979056,miRNA-mediated gene silencing by mRNA destabilization
GO:0035278,miRNA-mediated gene silencing by inhibition of translation,49,-0.6156337929591119,-2.31432935421115,1.948892328805858e-7,1.0135043458553157e-4,NA,2681,"tags=55%, list=18%, signal=45%",407023/406929/27327/693175/442910/406958/406911/100126296/407054/100126343/406893/407046/1981/407021/406913/407053/442892/407019/406937/406903/574453/407017/406987/7538/406955/407006/574506,gfa_rna_gsea_f2,GFA,F2,3.994174384734232,miRNA-mediated gene silencing by inhibition of translation
GO:0043537,negative regulation of blood vessel endothelial cell migration,48,-0.6136451051684704,-2.2979323661834257,1.0476980688094084e-7,6.314476260714305e-5,NA,1947,"tags=46%, list=13%, signal=40%",54567/574452/4204/1460/79812/406893/574508/348/574408/285/7124/407037/407015/1647/574453/406987/51378/9314/406943/574434/407006/574506,gfa_rna_gsea_f2,GFA,F2,4.199662665142604,negative regulation of blood vessel endothelial cell migration
GO:1905063,regulation of vascular associated smooth muscle cell differentiation,17,-0.7565289478759588,-2.1822162591226686,9.514675562501143e-6,0.00173772574591498,NA,2959,"tags=71%, list=20%, signal=57%",4773/27250/2254/4772/406911/2022/3815/5155/406932/407015/406937/407006,gfa_rna_gsea_f2,GFA,F2,2.7600187643857517,regulation of vascular associated smooth muscle cell differentiation
GO:0002495,antigen processing and presentation of peptide antigen via MHC class II,22,0.7440971745602815,2.3979490626714126,4.506603648153892e-7,9.053766729141168e-5,NA,2902,"tags=77%, list=19%, signal=62%",3113/1510/3109/3111/3122/5641/3108/972/1520/3115/8722/81622/2207/54209/567/29108/3120,gfa_rna_gsea_f3,GFA,F3,4.043170699320761,antigen processing and presentation of peptide antigen via MHC class II
GO:0002478,antigen processing and presentation of exogenous peptide antigen,29,0.6941478986113968,2.390798628007177,2.712631970288916e-7,6.288089571127423e-5,NA,1983,"tags=59%, list=13%, signal=51%",3113/1510/219972/3109/3111/3122/5641/3108/50856/972/1520/3115/8722/81622/2207/3551/567,gfa_rna_gsea_f3,GFA,F3,4.201481280586759,antigen processing and presentation of exogenous peptide antigen
GO:0019886,antigen processing and presentation of exogenous peptide antigen via MHC class II,20,0.7662149292571222,2.3795230448330655,3.136213530041871e-7,7.000725535393466e-5,NA,1983,"tags=70%, list=13%, signal=61%",3113/1510/3109/3111/3122/5641/3108/972/1520/3115/8722/81622/2207/567,gfa_rna_gsea_f3,GFA,F3,4.154856948601541,antigen processing and presentation of exogenous peptide antigen via MHC class II
GO:0002504,antigen processing and presentation of peptide or polysaccharide antigen via MHC class II,24,0.7193981112588363,2.3432311913476784,6.56156633223797e-7,1.235830008887445e-4,NA,2902,"tags=71%, list=19%, signal=57%",3113/1510/3109/3111/3122/5641/3108/972/1520/3115/8722/81622/2207/54209/567/29108/3120,gfa_rna_gsea_f3,GFA,F3,3.908041263292025,antigen processing and presentation of peptide or polysaccharide antigen via MHC class II
GO:0032946,positive regulation of mononuclear cell proliferation,134,0.48561402795192754,2.304626762520524,2.2110916168371978e-10,1.665781146834724e-7,NA,3544,"tags=47%, list=24%, signal=36%",2255/3113/59067/6363/115352/1947/3594/29126/3109/604/199/7412/10148/30835/100/2214/3146/8660/3596/6929/596/972/3606/941/942/4773/6469/3559/3071/115650/1435/3115/952/695/6869/11151/57678/84433/8772/54440/79679/3280/84868/29108/598/6188/80380/79915/64926/3553/3479/729230/916/6504/10673/940/10451/3593/8440/126259/5530/4179/912,gfa_rna_gsea_f3,GFA,F3,6.778382057530344,positive regulation of mononuclear cell proliferation
GO:0070665,positive regulation of leukocyte proliferation,149,0.4750149616191235,2.3013631383440956,1.843824691816236e-10,1.6384062254113478e-7,NA,3205,"tags=44%, list=21%, signal=35%",2255/3113/59067/6363/115352/1947/3594/29126/3109/604/199/5747/7412/10148/30835/100/1436/2214/3146/8660/3596/6929/596/972/3606/941/942/4773/6469/3559/3071/115650/4067/1435/3115/952/695/6869/11151/57678/84433/8772/54440/79679/1437/1439/3280/84868/29108/598/4828/6188/80380/79915/64926/3553/3479/729230/916/6504/10673/940/10451/3593/8440,gfa_rna_gsea_f3,GFA,F3,6.785578410523197,positive regulation of leukocyte proliferation
GO:0050671,positive regulation of lymphocyte proliferation,131,0.48303005673924143,2.293435578269331,5.762950082376016e-10,3.859255571831139e-7,NA,3544,"tags=47%, list=24%, signal=36%",2255/3113/59067/6363/115352/1947/3594/29126/3109/604/199/7412/10148/30835/100/2214/3146/8660/3596/6929/596/972/3606/941/942/4773/6469/3559/3071/115650/3115/952/695/6869/11151/57678/84433/8772/54440/79679/3280/84868/29108/6188/80380/79915/64926/3553/3479/729230/916/6504/10673/940/10451/3593/8440/126259/5530/4179/912,gfa_rna_gsea_f3,GFA,F3,6.413496460153468,positive regulation of lymphocyte proliferation
GO:0006858,extracellular transport,33,-0.6347490327854315,-2.156782542749604,8.78997259087957e-6,0.00115167749576589,NA,1455,"tags=39%, list=10%, signal=36%",83853/1767/55036/2622/53340/1770/8701/345895/200162/26256/11060/8481/27019,gfa_rna_gsea_f3,GFA,F3,2.9386691193660943,extracellular transport
GO:0002768,immune response-regulating cell surface receptor signaling pathway,292,0.5914855704632238,2.8245406669695683,1e-10,4.531578947368421e-9,NA,1722,"tags=39%, list=11%, signal=35%",1240/8517/2359/150372/7409/6850/89857/3932/5777/695/3071/84433/1535/719/3055/53347/1493/5293/5336/940/2268/7535/917/915/929/945/10288/4773/3635/54209/971/7100/10859/7294/919/1378/3684/3654/5284/2212/7805/7305/3115/2357/728/387357/131450/11006/1236/118788/4814/11314/916/10062/2219/5583/7462/23149/338339/26191/84174/84807/7096/4790/64127/3937/100/64005/64581/7097/7006/9404/7070/8878/3988/925/11027/10333/50852/79931/114609/5058/2207/5795/2214/974/4332/2885/930/2358/2625/23643/5621/3430/718/23228/84106/4067/55198/958/4068/2867/4669/3551/8631/56940/26253/4938/10584/660/4277/79908/1845/80149,gfa_rna_gsea_f4,GFA,F4,8.343750449499174,immune response-regulating cell surface receptor signaling pathway
GO:0000380,"alternative mRNA splicing, via spliceosome",56,-0.6724517138827384,-2.7849319298385207,1e-10,4.531578947368421e-9,NA,1953,"tags=46%, list=13%, signal=41%",11100/10569/221092/10657/4858/10284/27316/11171/3178/22916/10181/6421/3192/10521/9939/7072/10179/5936/9589/84991/2332/6434/91746/4857/58517/55082,gfa_rna_gsea_f4,GFA,F4,8.343750449499174,"alternative mRNA splicing, via spliceosome"
GO:0002250,adaptive immune response,394,0.5703627197858682,2.777926272139024,1e-10,4.531578947368421e-9,NA,3044,"tags=49%, list=20%, signal=40%",8741/11035/712/219972/6850/10462/713/912/6494/54440/3594/714/6776/1520/89857/3903/3575/5777/695/81622/3071/27240/8792/1439/5133/51311/7133/920/1493/113/8832/5293/940/84868/729230/3586/29108/7535/3566/917/915/201294/51744/10288/7454/3635/54209/10859/7294/919/1512/1378/54941/6556/942/2212/6778/10148/3115/3560/3109/387357/11006/5294/89790/3113/440275/1075/23765/3108/5551/3140/10312/916/923/30835/7462/4063/3122/8809/338339/639/3111/972/84174/84807/3606/3718/64127/100/64005/64581/7006/84695/925/10538/50852/114548/3570/51043/10990/924/57823/7942/8320/2529/64170/2207/5027/2214/28988/6504/974/3312/6775/930/6693/3004/730/430/2625/718/2185/4067/11024/338322/958/4068/3142/3554/1604/3133/50615/7124/8631/56940/969/23075/939/6398/259307/3665/660/4277/79908/717/913/722/80149/2013/3077/50856/8807/3726/6830/5580/117157/735/3383/716/3956/54900/255231/246778/81545/3593/7040/725/4092/7186/6774/9173/100507436/127544/91543/3134/8772/200558/9021/51176/10666/54210/8995/9466/170482/3717/1445/975/7292/84861/1379/708/10384/26022,gfa_rna_gsea_f4,GFA,F4,8.343750449499174,adaptive immune response
GO:0002429,immune response-activating cell surface receptor signaling pathway,266,0.5896134172463591,2.776394593639996,1e-10,4.531578947368421e-9,NA,1722,"tags=39%, list=11%, signal=35%",1240/8517/2359/150372/7409/6850/89857/3932/5777/695/3071/84433/1535/719/3055/53347/1493/5293/5336/940/2268/7535/917/915/929/4773/3635/54209/971/7100/7294/919/1378/3684/3654/7805/7305/3115/2357/728/387357/11006/1236/118788/4814/11314/916/10062/2219/5583/7462/23149/26191/84174/84807/7096/4790/64127/3937/100/64005/64581/7097/7006/9404/7070/8878/3988/925/11027/10333/50852/79931/114609/5058/2207/5795/974/4332/2885/930/2358/2625/23643/5621/3430/718/23228/84106/4067/55198/4068/2867/4669/3551/8631/56940/4938/10584/660/4277/79908/1845/80149,gfa_rna_gsea_f4,GFA,F4,8.343750449499174,immune response-activating cell surface receptor signaling pathway
GO:0008380,RNA splicing,369,-0.5067081448247016,-2.754578548215191,1e-10,4.531578947368421e-9,NA,3106,"tags=43%, list=21%, signal=35%",84811/202559/375316/22985/51163/9913/8175/51319/8233/53938/26528/54845/54957/6626/8161/10432/5295/8570/55596/79753/199746/2521/26993/1859/25862/27258/3190/1653/11338/57060/23451/23210/6632/11157/988/8464/117143/83759/1665/11100/10465/4236/5394/51574/10569/143884/984/57187/9541/221092/55660/64863/6100/4691/57461/10657/1207/4858/3181/10180/494115/116461/10137/51634/55599/6627/8850/6881/27336/10284/10081/10250/3183/3189/57721/27316/23398/11017/22927/80746/55094/676/23658/11171/1196/64121/91603/9444/6880/10199/9984/3178/6625/23435/11218/51329/220988/65109/6638/51729/11168/9584/22916/10181/3187/283742/79760/22938/57396/6635/10286/6421/55110/57018/3192/10521/81669/10915/9939/58155/10285/25949/10236/55692/7072/51202/10179/5936/57703/9589/3188/84991/387597/23091/2332/10492/55119/84950/29896/1195/1153/9419/5411/6434/284695/9360/91746/4857/51747/51631/58517/9406/151987/144983/55015/55082/65110/154007/11193,gfa_rna_gsea_f4,GFA,F4,8.343750449499174,RNA splicing
GO:0050729,positive regulation of inflammatory response,136,0.6276152243228761,2.735641726505559,1e-10,4.531578947368421e-9,NA,2440,"tags=49%, list=16%, signal=42%",2896/1050/5734/695/22861/8792/4818/5336/940/4210/729230/29108/59341/58484/91662/1326/54209/7941/353514/5294/3603/1236/171389/8673/4814/1075/23765/51284/79792/5008/3606/25921/7097/114548/388125/6369/837/63940/81030/6280/4363/6283/3430/718/838/8692/338322/3133/7474/8717/2867/7124/5603/6279/4258/9447/834/241/2635/3956/3600/8737/3593/7040/101/26471/9173,gfa_rna_gsea_f4,GFA,F4,8.343750449499174,positive regulation of inflammatory response
GO:0000375,"RNA splicing, via transesterification reactions",252,-0.5235071260190036,-2.7342658938153246,1e-10,4.531578947368421e-9,NA,3106,"tags=45%, list=21%, signal=36%",84811/202559/375316/22985/51163/8175/51319/8233/53938/26528/54957/6626/8161/10432/8570/55596/79753/199746/1859/25862/27258/3190/1653/11338/57060/23451/23210/6632/11157/988/83759/1665/11100/10465/4236/5394/51574/10569/143884/221092/55660/4691/57461/10657/1207/4858/3181/10180/494115/51634/55599/6627/27336/10284/10250/3183/3189/57721/27316/23398/11017/55094/23658/11171/9444/10199/3178/6625/11218/220988/65109/6638/11168/9584/22916/10181/3187/79760/22938/6635/10286/6421/55110/3192/10521/9939/58155/10285/25949/10236/55692/7072/10179/5936/57703/9589/84991/2332/10492/84950/29896/1153/5411/6434/91746/4857/51747/51631/58517/144983/55015/55082/65110/11193,gfa_rna_gsea_f4,GFA,F4,8.343750449499174,"RNA splicing, via transesterification reactions"
GO:0000377,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",248,-0.519306690769614,-2.70397483783235,1e-10,4.531578947368421e-9,NA,3106,"tags=45%, list=21%, signal=36%",84811/202559/375316/22985/51163/8175/51319/8233/53938/26528/54957/6626/8161/10432/55596/79753/199746/1859/25862/27258/3190/1653/11338/57060/23451/23210/6632/11157/988/83759/1665/11100/10465/4236/5394/51574/10569/143884/221092/55660/4691/57461/10657/1207/4858/3181/10180/494115/51634/55599/6627/27336/10284/10250/3183/3189/57721/27316/23398/11017/55094/23658/11171/9444/3178/6625/11218/220988/65109/6638/11168/9584/22916/10181/3187/79760/22938/6635/10286/6421/55110/3192/10521/9939/58155/25949/10236/55692/7072/10179/5936/57703/9589/84991/2332/10492/84950/29896/1153/5411/6434/91746/4857/51747/51631/58517/144983/55015/55082/65110/11193,gfa_rna_gsea_f4,GFA,F4,8.343750449499174,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile"
GO:0071474,cellular hyperosmotic response,19,0.699454710873354,2.197734848716013,6.338178425820793e-5,0.0075135394185681,NA,1186,"tags=37%, list=8%, signal=34%",7520/9943/80303/9181/4814/65125/3954,gfa_rna_gsea_f5,GFA,F5,2.1241554307931416,cellular hyperosmotic response
GO:0006972,hyperosmotic response,25,0.6214262614923415,2.1119976413235353,1.5969705962488005e-4,0.01336797469943266,NA,1186,"tags=32%, list=8%, signal=30%",7520/9943/80303/9181/4814/65125/5585/3954,gfa_rna_gsea_f5,GFA,F5,1.8739343850706183,hyperosmotic response
GO:1904872,regulation of telomerase RNA localization to Cajal body,12,0.7683226925251883,2.1080690455334476,1.376765958281711e-4,0.0123847290008416,NA,1682,"tags=50%, list=11%, signal=44%",6950/7203/10575/10574/22948/5073,gfa_rna_gsea_f5,GFA,F5,1.9071134920839377,regulation of telomerase RNA localization to Cajal body
GO:0051225,spindle assembly,117,0.45123852897622535,2.107303819661733,1.538647136846612e-7,2.3183565734436327e-4,NA,4159,"tags=50%, list=28%, signal=36%",4926/1642/22919/3837/10844/27229/23332/23122/8243/29899/9126/6047/2959/29901/203068/56647/84445/3304/256364/1104/140609/26271/55143/54617/10982/25879/3833/3796/8658/79598/26073/22974/163786/10615/79643/3832/3619/9212/2316/55142/10735/23354/991/54801/348235/10274/80254/6188/57519/26054/1778/54930/57132/259266/387/29128/51510/5347,gfa_rna_gsea_f5,GFA,F5,3.6348197668325435,spindle assembly
GO:0010833,telomere maintenance via telomere lengthening,66,0.5001165000932062,2.0987850126708185,1.1532951545474013e-5,0.00217215934264287,NA,2528,"tags=32%, list=17%, signal=27%",6950/7203/7520/64858/2072/23381/5981/10575/10574/65057/26277/201516/79618/3104/22948/142/5073/140609/3183/8658/55505,gfa_rna_gsea_f5,GFA,F5,2.6631083194642846,telomere maintenance via telomere lengthening
GO:0007608,sensory perception of smell,107,-0.4785704832600914,-2.0862671398661368,5.216444730990397e-7,3.493279154853236e-4,NA,3626,"tags=44%, list=24%, signal=34%",4991/5141/7932/284433/158046/8387/26658/26664/392392/143502/390064/347169/26716/390061/340980/390445/8388/26245/26707/2778/390059/1258/121275/390649/81285/283297/392390/390067/138883/390063/341359/390442/8590/8383/282763/347168/341276/143503/585/338440/255725/120787/120775/10678/338755/144125/123016,gfa_rna_gsea_f5,GFA,F5,3.456766707643731,sensory perception of smell
GO:1904869,regulation of protein localization to Cajal body,10,0.7878969620636777,2.0724633774322108,2.3948753170900512e-4,0.01718323040012111,NA,1546,"tags=50%, list=10%, signal=45%",6950/7203/10575/10574/22948,gfa_rna_gsea_f5,GFA,F5,1.764895186659388,regulation of protein localization to Cajal body
GO:1904871,positive regulation of protein localization to Cajal body,10,0.7878969620636777,2.0724633774322108,2.3948753170900512e-4,0.01718323040012111,NA,1546,"tags=50%, list=10%, signal=45%",6950/7203/10575/10574/22948,gfa_rna_gsea_f5,GFA,F5,1.764895186659388,positive regulation of protein localization to Cajal body
GO:0042274,ribosomal small subunit biogenesis,91,0.625552425869704,2.9978822038549975,1e-10,6.196306922588289e-9,NA,2083,"tags=51%, list=14%, signal=44%",25879/55813/55781/4869/10436/8780/25926/23160/84128/6210/6202/30836/153443/79954/6223/84135/11157/10885/3921/6189/6232/51096/29777/51504/56902/6233/134430/7520/6205/51602/11056/51065/6201/6193/6230/51077/6191/55127/6208/6207/6206/84294/6203/83732/2197/55720,gfa_rna_gsea_f6,GFA,F6,8.207867078407158,ribosomal small subunit biogenesis
GO:0002181,cytoplasmic translation,150,0.5659871381554858,2.946598957181965,1e-10,6.196306922588289e-9,NA,3248,"tags=58%, list=22%, signal=46%",3646/6139/6170/4690/1968/6135/10605/6210/9349/6202/2107/6133/200916/6223/6129/6154/6161/6224/3921/6157/6189/6232/6144/23521/6222/6136/6204/6233/6125/6165/25873/6205/6142/7555/8894/6201/6193/8891/6167/9045/6230/6152/6191/6175/6169/51121/6143/6188/8668/6130/28985/6164/6171/6159/6208/6207/6141/6168/6206/24140/6203/6235/4736/6181/2197/6134/55854/11224/7812/4733/6194/6187/8664/6231/51441/6234/6155/6218/7311/6156/221120/6128/6138/6147/8667/6451/6160,gfa_rna_gsea_f6,GFA,F6,8.207867078407158,cytoplasmic translation
GO:0042254,ribosome biogenesis,261,0.514611096802562,2.8813755590097574,1e-10,6.196306922588289e-9,NA,2791,"tags=46%, list=19%, signal=38%",25879/55813/51068/55299/55781/4869/90459/10436/8780/25926/51388/29889/64216/2483/23160/84154/83939/9188/84128/6135/29063/8886/84549/6210/63899/55003/6202/23029/30836/153443/4927/23016/79954/51187/6223/6129/84135/11340/10412/6154/11157/55027/10885/3921/6189/51106/54663/80135/6232/51096/29777/10360/23378/22868/51504/56902/6233/134430/6125/6165/7520/6205/10556/387338/51602/11056/55505/2971/51065/6201/6193/5393/51013/9045/6230/51077/6152/9775/6191/51018/6169/90441/55127/7514/51121/4931/6130/22894/29081/55646/1662/6208/22803/6207/6206/55759/84294/10557/9816/6203/51491/23560/83732/2197/55720/5303/3669/11224/8450/6194/51202/55006/25983/55011/56915/85865/51441/6234/6155/6218/708,gfa_rna_gsea_f6,GFA,F6,8.207867078407158,ribosome biogenesis
GO:0042273,ribosomal large subunit biogenesis,55,0.6413909295491798,2.8081429187458005,1.209526912316616e-10,7.363453232860853e-9,NA,2153,"tags=58%, list=14%, signal=50%",55299/4869/51388/84154/6135/8886/84549/55003/23029/51187/6129/10412/6154/55027/54663/80135/22868/51504/6125/6165/2971/9045/6152/51018/90441/51121/4931/6130/55759/51491/23560/11224,gfa_rna_gsea_f6,GFA,F6,8.132918467148919,ribosomal large subunit biogenesis
GO:0050804,modulation of chemical synaptic transmission,470,-0.5742638494533763,-2.797274928008996,1e-10,6.196306922588289e-9,NA,2766,"tags=48%, list=18%, signal=40%",6547/9581/9378/4983/6780/2906/6376/6507/27092/55607/134957/23208/1392/7533/79772/10458/27091/177/81832/43/2900/2534/7532/57282/952/6865/59284/26050/5532/5595/84966/5802/9229/5152/3786/22999/81539/4915/84866/999/9699/2918/23657/10675/2904/2648/134/253980/9693/2894/27020/4208/2917/3092/6900/22839/785/5334/4355/2905/140730/10013/107/8499/85445/1627/5601/4204/127833/6536/3776/9498/9746/2166/1760/5048/5534/25769/91683/26232/259232/5649/1129/64854/22987/1855/114781/140689/4756/91851/5999/84628/7143/9513/388336/22849/9381/3351/5577/3356/9495/9899/9066/57555/8938/6844/869/794/5270/4747/8224/9211/5581/440279/5530/8526/5579/23613/64101/5621/29882/4130/729993/2903/152330/1395/54413/1816/5590/347730/4137/5789/9254/9118/477/22941/116443/23096/59283/2915/4744/84502/57497/2185/321/6860/1142/147381/5786/57338/5335/488/10718/6792/79012/3706/112476/65018/57537/2911/729956/10814/6857/6623/11170/816/6622/3745/2914/1141/23316/57465/5924/320/6853/815/127262/9463/5575/9379/774/6616/10368/28964/1759/818/2912/3766/84446/8831/2913/1742/22883/10858/9783/2902/10369/6855/4761/5582/5923/5864/9228/6861/6543/10815/6804/23025/613/1812/23542/2775/6812/56301/766/50944/29/8927/112755/1128/8541/2550/9145/6529/23154/85358,gfa_rna_gsea_f6,GFA,F6,8.207867078407158,modulation of chemical synaptic transmission
